antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({512}),"frozenset({0, 501, 1357})",0.75308,0.48918,0.3551,0.4715302491103203,0.9639197209827064,-0.013291674399999953,0.9666021548821552
frozenset({1357}),"frozenset({512, 0, 501})",0.73888,0.48466,0.3551,0.4805922477262885,0.9916069981560032,-0.003005580799999963,0.9921684798582523
frozenset({501}),"frozenset({512, 0, 1357})",0.68026,0.56616,0.3551,0.5220062917119925,0.9220119607743262,-0.030036001599999973,0.9076270094722599
"frozenset({512, 1357, 501})",frozenset({1367}),0.3551,0.73878,0.35502,0.9997747113489157,1.3532779871530303,0.092679222,1159.4902749995567
"frozenset({512, 501, 1367})",frozenset({1357}),0.35514,0.73888,0.35502,0.9996621050853184,1.3529424332575228,0.09261415680000001,772.7846399998184
"frozenset({512, 1357, 1367})",frozenset({501}),0.566,0.68026,0.35502,0.627243816254417,0.9220648226478362,-0.03000715999999992,0.8577724902834395
"frozenset({1357, 501, 1367})",frozenset({512}),0.48904,0.75308,0.35502,0.7259528872893833,0.9639784449054328,-0.013266243199999972,0.9010129592598123
"frozenset({512, 501})","frozenset({1357, 1367})",0.48466,0.73866,0.35502,0.732513514628812,0.9916788706966831,-0.0029789555999999995,0.9770213236655355
"frozenset({512, 1357})","frozenset({501, 1367})",0.56616,0.48916,0.35502,0.6270665536244171,1.2819252465950142,0.0780771744,1.3697886445012786
"frozenset({512, 1367})","frozenset({1357, 501})",0.56612,0.48918,0.35502,0.6271108598883629,1.2819634079242057,0.0780854184,1.3698977659876836
"frozenset({1357, 501})","frozenset({512, 1367})",0.48918,0.56612,0.35502,0.7257451244940513,1.2819634079242057,0.0780854184,1.582032039355993
"frozenset({501, 1367})","frozenset({512, 1357})",0.48916,0.56616,0.35502,0.7257747976122333,1.2819252465950144,0.0780771744,1.5820573609661552
"frozenset({1357, 1367})","frozenset({512, 501})",0.73866,0.48466,0.35502,0.48062708147185446,0.9916788706966831,-0.0029789555999999995,0.9922350234594934
frozenset({512}),"frozenset({1357, 501, 1367})",0.75308,0.48904,0.35502,0.47142401869655287,0.9639784449054328,-0.013266243199999972,0.9666727548610764
frozenset({501}),"frozenset({512, 1357, 1367})",0.68026,0.566,0.35502,0.5218886896186752,0.9220648226478361,-0.03000715999999992,0.9077384085598328
frozenset({1357}),"frozenset({512, 501, 1367})",0.73888,0.35514,0.35502,0.4804839757470767,1.3529424332575228,0.09261415680000001,1.2412706632626478
frozenset({1367}),"frozenset({512, 1357, 501})",0.73878,0.3551,0.35502,0.4805490132380411,1.3532779871530303,0.092679222,1.2415030800500313
"frozenset({512, 1357, 501})",frozenset({1397}),0.3551,0.96968,0.35478,0.9990988453956631,1.0303387152417942,0.010446631999999956,33.645724999995444
"frozenset({512, 1397, 501})",frozenset({1357}),0.4797,0.73888,0.35478,0.7395872420262664,1.00095718117457,0.0003392640000000058,1.002715850144092
"frozenset({512, 1397, 1357})",frozenset({501}),0.56556,0.68026,0.35478,0.6273074474856779,0.9221583622227941,-0.029947845599999967,0.8579189410760034
"frozenset({1397, 1357, 501})",frozenset({512}),0.4888,0.75308,0.35478,0.7258183306055646,0.9637997697529672,-0.013325503999999988,0.9005707804805251
"frozenset({512, 501})","frozenset({1397, 1357})",0.48466,0.73822,0.35478,0.7320183221227252,0.9915991467621105,-0.003005705199999986,0.9768578287650139
"frozenset({512, 1357})","frozenset({1397, 501})",0.56616,0.67354,0.35478,0.6266426451886392,0.9303718341726389,-0.026551406400000033,0.8743901674709053
"frozenset({512, 1397})","frozenset({1357, 501})",0.72968,0.48918,0.35478,0.48621313452472315,0.9939350229459977,-0.0021648624000000227,0.9942254937316618
"frozenset({1357, 501})","frozenset({512, 1397})",0.48918,0.72968,0.35478,0.7252545075432356,0.9939350229459977,-0.0021648624000000227,0.9838923928571429
"frozenset({1397, 501})","frozenset({512, 1357})",0.67354,0.56616,0.35478,0.5267393176351812,0.9303718341726389,-0.026551406400000033,0.916704083322876
"frozenset({1397, 1357})","frozenset({512, 501})",0.73822,0.48466,0.35478,0.4805884424697245,0.9915991467621106,-0.003005705199999986,0.9921612111412477
frozenset({512}),"frozenset({1397, 1357, 501})",0.75308,0.4888,0.35478,0.4711053274552504,0.9637997697529672,-0.013325503999999988,0.9665440522219431
frozenset({501}),"frozenset({512, 1397, 1357})",0.68026,0.56556,0.35478,0.5215358833387235,0.9221583622227942,-0.029947845599999967,0.9079886764163698
frozenset({1357}),"frozenset({512, 1397, 501})",0.73888,0.4797,0.35478,0.4801591598094413,1.00095718117457,0.0003392640000000058,1.0008832699817753
"frozenset({512, 0, 1357, 501})",frozenset({1367}),0.3551,0.73878,0.35502,0.9997747113489157,1.3532779871530303,0.092679222,1159.4902749995567
"frozenset({512, 0, 1357, 1367})",frozenset({501}),0.566,0.68026,0.35502,0.627243816254417,0.9220648226478362,-0.03000715999999992,0.8577724902834395
"frozenset({512, 0, 501, 1367})",frozenset({1357}),0.35514,0.73888,0.35502,0.9996621050853184,1.3529424332575228,0.09261415680000001,772.7846399998184
"frozenset({512, 501, 1357, 1367})",frozenset({0}),0.35502,1.0,0.35502,1.0,1.0,0.0,inf
"frozenset({0, 501, 1357, 1367})",frozenset({512}),0.48904,0.75308,0.35502,0.7259528872893833,0.9639784449054328,-0.013266243199999972,0.9010129592598123
"frozenset({512, 0, 1357})","frozenset({501, 1367})",0.56616,0.48916,0.35502,0.6270665536244171,1.2819252465950142,0.0780771744,1.3697886445012786
"frozenset({512, 0, 501})","frozenset({1357, 1367})",0.48466,0.73866,0.35502,0.732513514628812,0.9916788706966831,-0.0029789555999999995,0.9770213236655355
"frozenset({512, 0, 1367})","frozenset({501, 1357})",0.56612,0.48918,0.35502,0.6271108598883629,1.2819634079242057,0.0780854184,1.3698977659876836
"frozenset({512, 501, 1357})","frozenset({0, 1367})",0.3551,0.73878,0.35502,0.9997747113489157,1.3532779871530303,0.092679222,1159.4902749995567
"frozenset({512, 1357, 1367})","frozenset({0, 501})",0.566,0.68026,0.35502,0.627243816254417,0.9220648226478362,-0.03000715999999992,0.8577724902834395
"frozenset({512, 501, 1367})","frozenset({0, 1357})",0.35514,0.73888,0.35502,0.9996621050853184,1.3529424332575228,0.09261415680000001,772.7846399998184
"frozenset({0, 501, 1357})","frozenset({512, 1367})",0.48918,0.56612,0.35502,0.7257451244940513,1.2819634079242057,0.0780854184,1.582032039355993
"frozenset({0, 1357, 1367})","frozenset({512, 501})",0.73866,0.48466,0.35502,0.48062708147185446,0.9916788706966831,-0.0029789555999999995,0.9922350234594934
"frozenset({0, 501, 1367})","frozenset({512, 1357})",0.48916,0.56616,0.35502,0.7257747976122333,1.2819252465950144,0.0780771744,1.5820573609661552
"frozenset({501, 1357, 1367})","frozenset({512, 0})",0.48904,0.75308,0.35502,0.7259528872893833,0.9639784449054328,-0.013266243199999972,0.9010129592598123
"frozenset({512, 0})","frozenset({501, 1357, 1367})",0.75308,0.48904,0.35502,0.47142401869655287,0.9639784449054328,-0.013266243199999972,0.9666727548610764
"frozenset({512, 1357})","frozenset({0, 501, 1367})",0.56616,0.48916,0.35502,0.6270665536244171,1.2819252465950142,0.0780771744,1.3697886445012786
"frozenset({512, 501})","frozenset({0, 1357, 1367})",0.48466,0.73866,0.35502,0.732513514628812,0.9916788706966831,-0.0029789555999999995,0.9770213236655355
"frozenset({512, 1367})","frozenset({0, 501, 1357})",0.56612,0.48918,0.35502,0.6271108598883629,1.2819634079242057,0.0780854184,1.3698977659876836
"frozenset({0, 1357})","frozenset({512, 501, 1367})",0.73888,0.35514,0.35502,0.4804839757470767,1.3529424332575228,0.09261415680000001,1.2412706632626478
"frozenset({0, 501})","frozenset({512, 1357, 1367})",0.68026,0.566,0.35502,0.5218886896186752,0.9220648226478361,-0.03000715999999992,0.9077384085598328
"frozenset({0, 1367})","frozenset({512, 501, 1357})",0.73878,0.3551,0.35502,0.4805490132380411,1.3532779871530303,0.092679222,1.2415030800500313
"frozenset({501, 1357})","frozenset({512, 0, 1367})",0.48918,0.56612,0.35502,0.7257451244940513,1.2819634079242057,0.0780854184,1.582032039355993
"frozenset({1357, 1367})","frozenset({512, 0, 501})",0.73866,0.48466,0.35502,0.48062708147185446,0.9916788706966831,-0.0029789555999999995,0.9922350234594934
"frozenset({501, 1367})","frozenset({512, 0, 1357})",0.48916,0.56616,0.35502,0.7257747976122333,1.2819252465950144,0.0780771744,1.5820573609661552
frozenset({512}),"frozenset({0, 501, 1357, 1367})",0.75308,0.48904,0.35502,0.47142401869655287,0.9639784449054328,-0.013266243199999972,0.9666727548610764
frozenset({1357}),"frozenset({512, 0, 501, 1367})",0.73888,0.35514,0.35502,0.4804839757470767,1.3529424332575228,0.09261415680000001,1.2412706632626478
frozenset({501}),"frozenset({512, 0, 1357, 1367})",0.68026,0.566,0.35502,0.5218886896186752,0.9220648226478361,-0.03000715999999992,0.9077384085598328
frozenset({1367}),"frozenset({512, 0, 1357, 501})",0.73878,0.3551,0.35502,0.4805490132380411,1.3532779871530303,0.092679222,1.2415030800500313
"frozenset({512, 0, 1397, 1357})",frozenset({501}),0.56556,0.68026,0.35478,0.6273074474856779,0.9221583622227941,-0.029947845599999967,0.8579189410760034
"frozenset({512, 0, 1357, 501})",frozenset({1397}),0.3551,0.96968,0.35478,0.9990988453956631,1.0303387152417942,0.010446631999999956,33.645724999995444
"frozenset({512, 0, 1397, 501})",frozenset({1357}),0.4797,0.73888,0.35478,0.7395872420262664,1.00095718117457,0.0003392640000000058,1.002715850144092
"frozenset({512, 501, 1397, 1357})",frozenset({0}),0.35478,1.0,0.35478,1.0,1.0,0.0,inf
"frozenset({0, 501, 1397, 1357})",frozenset({512}),0.4888,0.75308,0.35478,0.7258183306055646,0.9637997697529672,-0.013325503999999988,0.9005707804805251
"frozenset({512, 0, 1357})","frozenset({501, 1397})",0.56616,0.67354,0.35478,0.6266426451886392,0.9303718341726389,-0.026551406400000033,0.8743901674709053
"frozenset({512, 0, 1397})","frozenset({501, 1357})",0.72968,0.48918,0.35478,0.48621313452472315,0.9939350229459977,-0.0021648624000000227,0.9942254937316618
"frozenset({512, 0, 501})","frozenset({1397, 1357})",0.48466,0.73822,0.35478,0.7320183221227252,0.9915991467621105,-0.003005705199999986,0.9768578287650139
"frozenset({512, 1397, 1357})","frozenset({0, 501})",0.56556,0.68026,0.35478,0.6273074474856779,0.9221583622227941,-0.029947845599999967,0.8579189410760034
"frozenset({512, 501, 1357})","frozenset({0, 1397})",0.3551,0.96968,0.35478,0.9990988453956631,1.0303387152417942,0.010446631999999956,33.645724999995444
"frozenset({512, 501, 1397})","frozenset({0, 1357})",0.4797,0.73888,0.35478,0.7395872420262664,1.00095718117457,0.0003392640000000058,1.002715850144092
"frozenset({0, 1397, 1357})","frozenset({512, 501})",0.73822,0.48466,0.35478,0.4805884424697245,0.9915991467621106,-0.003005705199999986,0.9921612111412477
"frozenset({0, 501, 1357})","frozenset({512, 1397})",0.48918,0.72968,0.35478,0.7252545075432356,0.9939350229459977,-0.0021648624000000227,0.9838923928571429
"frozenset({0, 501, 1397})","frozenset({512, 1357})",0.67354,0.56616,0.35478,0.5267393176351812,0.9303718341726389,-0.026551406400000033,0.916704083322876
"frozenset({501, 1397, 1357})","frozenset({512, 0})",0.4888,0.75308,0.35478,0.7258183306055646,0.9637997697529672,-0.013325503999999988,0.9005707804805251
"frozenset({512, 0})","frozenset({501, 1397, 1357})",0.75308,0.4888,0.35478,0.4711053274552504,0.9637997697529672,-0.013325503999999988,0.9665440522219431
"frozenset({512, 1357})","frozenset({0, 501, 1397})",0.56616,0.67354,0.35478,0.6266426451886392,0.9303718341726389,-0.026551406400000033,0.8743901674709053
"frozenset({512, 1397})","frozenset({0, 501, 1357})",0.72968,0.48918,0.35478,0.48621313452472315,0.9939350229459977,-0.0021648624000000227,0.9942254937316618
"frozenset({512, 501})","frozenset({0, 1397, 1357})",0.48466,0.73822,0.35478,0.7320183221227252,0.9915991467621105,-0.003005705199999986,0.9768578287650139
"frozenset({0, 1357})","frozenset({512, 501, 1397})",0.73888,0.4797,0.35478,0.4801591598094413,1.00095718117457,0.0003392640000000058,1.0008832699817753
"frozenset({0, 501})","frozenset({512, 1397, 1357})",0.68026,0.56556,0.35478,0.5215358833387235,0.9221583622227942,-0.029947845599999967,0.9079886764163698
"frozenset({1397, 1357})","frozenset({512, 0, 501})",0.73822,0.48466,0.35478,0.4805884424697245,0.9915991467621106,-0.003005705199999986,0.9921612111412477
"frozenset({501, 1357})","frozenset({512, 0, 1397})",0.48918,0.72968,0.35478,0.7252545075432356,0.9939350229459977,-0.0021648624000000227,0.9838923928571429
"frozenset({501, 1397})","frozenset({512, 0, 1357})",0.67354,0.56616,0.35478,0.5267393176351812,0.9303718341726389,-0.026551406400000033,0.916704083322876
frozenset({512}),"frozenset({0, 501, 1397, 1357})",0.75308,0.4888,0.35478,0.4711053274552504,0.9637997697529672,-0.013325503999999988,0.9665440522219431
frozenset({1357}),"frozenset({512, 0, 1397, 501})",0.73888,0.4797,0.35478,0.4801591598094413,1.00095718117457,0.0003392640000000058,1.0008832699817753
frozenset({501}),"frozenset({512, 0, 1397, 1357})",0.68026,0.56556,0.35478,0.5215358833387235,0.9221583622227942,-0.029947845599999967,0.9079886764163698
"frozenset({512, 501, 1397, 1357})",frozenset({1367}),0.35478,0.73878,0.3547,0.9997745081458933,1.353277712100887,0.0925956316,1158.4453950003804
"frozenset({512, 501, 1357, 1367})",frozenset({1397}),0.35502,0.96968,0.3547,0.9990986423300097,1.0303385058266745,0.010444206400000045,33.6381450000034
"frozenset({512, 1397, 1357, 1367})",frozenset({501}),0.5654,0.68026,0.3547,0.6273434736469756,0.9222113216225791,-0.02991900399999997,0.8580018794494544
"frozenset({512, 1397, 501, 1367})",frozenset({1357}),0.35482,0.73888,0.3547,0.9996618003494729,1.3529420208281087,0.0925305984,772.0883199999262
"frozenset({501, 1397, 1357, 1367})",frozenset({512}),0.48866,0.75308,0.3547,0.7258625629271886,0.9638585049758176,-0.013300072799999951,0.9007160883845926
"frozenset({512, 501, 1357})","frozenset({1397, 1367})",0.3551,0.73812,0.3547,0.998873556744579,1.3532671608201634,0.092593588,232.48397000000278
"frozenset({512, 1397, 1357})","frozenset({501, 1367})",0.56556,0.48916,0.3547,0.6271659947662495,1.2821285361972554,0.07805067040000002,1.3701539903253346
"frozenset({512, 1357, 1367})","frozenset({1397, 501})",0.566,0.67354,0.3547,0.6266784452296821,0.9304249862364256,-0.02652363999999996,0.8744740179839093
"frozenset({512, 1397, 501})","frozenset({1357, 1367})",0.4797,0.73866,0.3547,0.7394204711277882,1.0010295279665722,0.0003647979999999995,1.002918384
"frozenset({512, 501, 1367})","frozenset({1397, 1357})",0.35514,0.73822,0.3547,0.998761051979501,1.3529314458826651,0.09252854920000003,211.2921572727281
"frozenset({512, 1397, 1367})","frozenset({501, 1357})",0.56552,0.48918,0.3547,0.6272103550714386,1.2821667996881283,0.0780589264,1.3702633829807418
"frozenset({501, 1397, 1357})","frozenset({512, 1367})",0.4888,0.56612,0.3547,0.7256546644844517,1.2818036184633148,0.07798054400000004,1.5815103952274423
"frozenset({501, 1357, 1367})","frozenset({512, 1397})",0.48904,0.72968,0.3547,0.7252985440863734,0.9939953734327012,-0.0021427071999999825,0.9840501176120295
"frozenset({1397, 1357, 1367})","frozenset({512, 501})",0.738,0.48466,0.3547,0.4806233062330624,0.9916710812385227,-0.0029790799999999673,0.99222781111401
"frozenset({1397, 501, 1367})","frozenset({512, 1357})",0.48878,0.56616,0.3547,0.7256843569704162,1.2817655026325,0.07797231520000003,1.5815357637231509
"frozenset({512, 1357})","frozenset({1397, 501, 1367})",0.56616,0.48878,0.3547,0.6265013423767133,1.2817655026324999,0.07797231520000003,1.3687331656105173
"frozenset({512, 501})","frozenset({1397, 1357, 1367})",0.48466,0.738,0.3547,0.7318532579540297,0.9916710812385225,-0.0029790799999999673,0.9770769467528472
"frozenset({512, 1397})","frozenset({501, 1357, 1367})",0.72968,0.48904,0.3547,0.48610349742352815,0.9939953734327012,-0.0021427071999999825,0.9942858093765002
"frozenset({512, 1367})","frozenset({501, 1397, 1357})",0.56612,0.4888,0.3547,0.6265456087048683,1.2818036184633148,0.07798054400000004,1.3688418503452846
"frozenset({501, 1357})","frozenset({512, 1397, 1367})",0.48918,0.56552,0.3547,0.7250909685596304,1.2821667996881283,0.0780589264,1.5804500773349195
"frozenset({1397, 1357})","frozenset({512, 501, 1367})",0.73822,0.35514,0.3547,0.4804800736907697,1.3529314458826651,0.09252854920000003,1.241261340216938
"frozenset({1357, 1367})","frozenset({512, 1397, 501})",0.73866,0.4797,0.3547,0.4801938645655647,1.0010295279665722,0.0003647979999999995,1.0009500937597666
"frozenset({1397, 501})","frozenset({512, 1357, 1367})",0.67354,0.566,0.3547,0.5266205422098168,0.9304249862364256,-0.02652363999999996,0.9168120687492161
"frozenset({501, 1367})","frozenset({512, 1397, 1357})",0.48916,0.56556,0.3547,0.7251206149317198,1.2821285361972554,0.07805067040000002,1.580475014130597
"frozenset({1397, 1367})","frozenset({512, 501, 1357})",0.73812,0.3551,0.3547,0.48054516880724,1.3532671608201632,0.092593588,1.2414938918157634
frozenset({512}),"frozenset({501, 1397, 1357, 1367})",0.75308,0.48866,0.3547,0.470999097041483,0.9638585049758176,-0.013300072799999951,0.966614607158994
frozenset({1357}),"frozenset({512, 1397, 501, 1367})",0.73888,0.35482,0.3547,0.4800508878302296,1.3529420208281089,0.0925305984,1.2408522005310012
frozenset({501}),"frozenset({512, 1397, 1357, 1367})",0.68026,0.5654,0.3547,0.5214182812454062,0.9222113216225791,-0.02991900399999997,0.9080998771347832
frozenset({1367}),"frozenset({512, 501, 1397, 1357})",0.73878,0.35478,0.3547,0.4801158666991527,1.353277712100887,0.0925956316,1.2410842314101231
"frozenset({512, 0, 1357, 1397, 501})",frozenset({1367}),0.35478,0.73878,0.3547,0.9997745081458933,1.353277712100887,0.0925956316,1158.4453950003804
"frozenset({512, 0, 1357, 1397, 1367})",frozenset({501}),0.5654,0.68026,0.3547,0.6273434736469756,0.9222113216225791,-0.02991900399999997,0.8580018794494544
"frozenset({512, 0, 1357, 501, 1367})",frozenset({1397}),0.35502,0.96968,0.3547,0.9990986423300097,1.0303385058266745,0.010444206400000045,33.6381450000034
"frozenset({512, 0, 1397, 501, 1367})",frozenset({1357}),0.35482,0.73888,0.3547,0.9996618003494729,1.3529420208281087,0.0925305984,772.0883199999262
